mandates_id,name,fraction,in_fraction_since,parliament_period,created,created_year,data_change_date,job_label,job_category,job_organisation,job_topic,interval,income_level,income
54018,Nezahat Baradari,SPD,,Bundestag 2021 - 2025,1680600593,2023,2024-07-18,Fachärztin - Kassenärztliche Vereinigung Westfalen-Lippe (Dortmund),29647,Kinder- und Jugendarztpraxis,Healthcare,,10,409511.46
54018,Nezahat Baradari,SPD,,Bundestag 2021 - 2025,1680600550,2023,2024-07-18,Fachärztin - Kassenärztliche Vereinigung Westfalen-Lippe (Dortmund),29647,Kinder- und Jugendarztpraxis,Healthcare,,5,48204.0
54018,Nezahat Baradari,SPD,,Bundestag 2021 - 2025,1680600464,2023,2024-07-18,Beratung,29647,Ramin Baradari,Macroeconomy,,1,1500.0
54018,Nezahat Baradari,SPD,,Bundestag 2021 - 2025,1680600432,2023,2024-07-18,Beratung,29647,Ramin Baradari,Macroeconomy,1,,520.0
54018,Nezahat Baradari,SPD,,Bundestag 2021 - 2025,1680600399,2023,2024-07-18,Beratung,29647,Ramin Baradari,Macroeconomy,1,,450.0
53775,Sepp Müller,CDU/CSU,,Bundestag 2021 - 2025,1680596810,2023,2024-07-18,Aufhebungsvertrag zum 31.12.2021 inklusive einer Abfindung,29233,Deutsche Kreditbank AG,Macroeconomy,,3,12000.0
53775,Sepp Müller,CDU/CSU,,Bundestag 2021 - 2025,1680596579,2023,2025-06-16,"Mitglied des Beirates, ehrenamtlich",29230,TRAINS Bündnis (Initiative von der Hochschule Anhalt und des Vereins Bahntechnologie Dessau e.V),Technology and Media,,,
53775,Sepp Müller,CDU/CSU,,Bundestag 2021 - 2025,1680596401,2023,2025-06-16,"Mitglied des Beirates für jüdisches Leben des Landes Sachsen-Anhalt, ehrenamtlich",29229,Staatskanzlei und Ministerium für Kultur des Landes Sachsen-Anhalt,Culture,,,
53981,Dietrich Monstadt,CDU/CSU,,Bundestag 2021 - 2025,1680593913,2023,2024-07-18,Rechtsanwalt,29647,"Rechtsanwälte Klostermann, Dr. Schmidt, Monstadt, Dr. Eisbrecher GbR",Law and Order,1,1,2500.0
53981,Dietrich Monstadt,CDU/CSU,,Bundestag 2021 - 2025,1680593715,2023,2023-04-04,"Vizepräsident, ehrenamtlich (ab 11.06.2022)",29230,Landesjagdverband Mecklenburg-Vorpommern e.V.,Agriculture,,,
54062,Bernhard Loos,CDU/CSU,,Bundestag 2021 - 2025,1680593499,2023,2023-04-04,Beteiligung,29231,GBS - Gemeinnützige GmbH für technische und kaufmännische berufsbildende Schulen,Housing,,,
54062,Bernhard Loos,CDU/CSU,,Bundestag 2021 - 2025,1680593395,2023,2024-07-18,Vermietung von Gewerberaum - Grundstücksgemeinschaft (bis Juni 2023),29647,GBS - Gemeinnützige GmbH für technische und kaufmännische berufsbildende Schulen,Housing,1,4,20795.25
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680593057,2023,2023-04-04,"Stellv. Vorsitzender des Vorstandes, ehrenamtlich",29230,Pflege St. Vinzenz Nördlingen e.V.,Healthcare,,,
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680592992,2023,2023-04-04,Mitglied des Vorstandes (ab 20.10.2022),29230,Gesellschaft zum Studium strukturpolitischer Fragen e.V.,Government Operations,,,
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680592867,2023,2024-07-18,Mitglied des Verwaltungsrates und des Zweckverbandes,29229,Sparkasse Dillingen-Nördlingen,Macroeconomy,,3,8083.84
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680592815,2023,2024-07-18,Mitglied des Verwaltungsrates und des Zweckverbandes,29229,Sparkasse Dillingen-Nördlingen,Macroeconomy,,1,1328.71
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680561892,2023,2024-07-18,Mitglied des Kreistages,29229,Landkreis Donau-Ries,Government Operations,,1,2135.0
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680561855,2023,2024-07-18,Mitglied des Kreistages,29229,Landkreis Donau-Ries,Government Operations,,1,2270.0
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680561790,2023,2024-07-18,Mitglied des Kreistages,29229,Landkreis Donau-Ries,Government Operations,1,,550.0
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680561549,2023,2023-04-04,Mitglied des Verwaltungsrates (ab 01.01.2023),29229,KfW Bankengruppe,Macroeconomy,,,
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680561399,2023,2023-11-15,Stellv. Mitglied des Stiftungsrates (bis Februar 2022),29230,Bundesstiftung Bauakademie,Housing,,,
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680560963,2023,2023-04-04,Mitglied des Beirates (bis Februar 2022),29228,Mobilfunkinfrastrukturgesellschaft mbH (MIG),Technology and Media,,,
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680560900,2023,2024-07-18,Mitglied des Aufsichtsrates (bis 16.06.2022),29228,Die Autobahn GmbH des Bundes,Infrastructure,,2,6250.0
53940,Ulrich Lange,CDU/CSU,,Bundestag 2021 - 2025,1680560793,2023,2024-07-18,Mitglied des Aufsichtsrates (bis 31.07.2022),29228,DB InfraGO AG (vormals DB Netz AG),Infrastructure,,3,7800.0
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680560414,2023,2024-07-18,Beteiligung,29231,"Bürkle, Dinse, Gantner, Hoffmann, Rupp GbR",,,3,7620.97
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680560295,2023,2023-04-04,"Mitglied des Kuratoriums, ehrenamtlich (ab 24.02.2022)",29230,Stiftung Sankt Barbara,Culture,,,
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680560150,2023,2023-04-04,Mitglied des Parlamentarischen Beirates gegen vernachlässigte Tropenkrankheiten und zur Stärkung der Gesundheitssysteme,29230,Deutsches Netzwerk gegen vernachlässigte Tropenkrankheiten e.V. (DNTDs),Healthcare,,,
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680560070,2023,2023-04-04,"Kommissarischer Ständiger Bevollmächtigter für die FDP-Fraktion, ehrenamtlich (ab 25.11.2021)",29230,Deutsche Welthungerhilfe e.V.,Social Welfare,,,
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680560005,2023,2023-04-04,Mitglied des Beirates für Bevölkerung & Entwicklung,29230,Deutsche Stiftung Weltbevölkerung (DSW),International Affairs,,,
53706,Christoph Hoffmann,FDP,,Bundestag 2021 - 2025,1680559732,2023,2023-04-04,Mitglied des Arbeitskreises Welternährung (ab 07.12.2021),29228,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,International Affairs,,,
53555,Bettina Hoffmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1680559555,2023,2023-04-04,Stellv. Vorsitzende des Kuratoriums,29230,Deutsche Bundesstiftung Umwelt (DBU),Environment,,,
53555,Bettina Hoffmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1680559222,2023,2023-04-04,Mitglied des Beirates,29228,VDI Zentrum Ressourceneffizienz GmbH,Macroeconomy,,,
53669,Johannes Fechner,SPD,,Bundestag 2021 - 2025,1680551126,2023,2024-02-15,Mitglied des Kuratoriums (ab 01.01.2024) ,29230,Deutsch-Brasilianische Gesellschaft e.V.,International Affairs,,,
53669,Johannes Fechner,SPD,,Bundestag 2021 - 2025,1680551041,2023,2023-04-03,Mitglied des Kuratoriums,29229,Stiftung Forum Recht,Law and Order,,,
53669,Johannes Fechner,SPD,,Bundestag 2021 - 2025,1680550754,2023,2024-12-31,Rechtsanwalt,29647,Rechtsanwalt - freiberuflich,Law and Order,,4,21639.49
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680550212,2023,2023-04-03,Vorsitzender des Vorstandes (bis 12.04.2022),29229,Kreisbauernverband Göppingen e.V.,Agriculture,,,
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680550086,2023,2023-04-03,"Vorsitzender des Präsidiums, ehrenamtlich",29230,Chorverband Hohenstaufen e.V.,Culture,,,
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549991,2023,2024-07-18,Mitglied des Beirates,29229,Kreissparkasse Göppingen,Macroeconomy,,,238.0
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549954,2023,2024-07-18,Mitglied des Beirates,29229,Kreissparkasse Göppingen,Macroeconomy,2,1,3498.6
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549823,2023,2023-04-03,Mitglied des Kundenbeirates,29228,R+V Allgemeine Versicherung AG,Macroeconomy,,,
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549785,2023,2024-07-18,Mitglied des Aufsichtsrates,29228,Buchstelle LBV GmbH,Macroeconomy,,,342.0
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549764,2023,2024-07-18,Mitglied des Aufsichtsrates,29228,Buchstelle LBV GmbH,Macroeconomy,,,300.0
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549730,2023,2024-07-18,Mitglied des Aufsichtsrates,29228,Buchstelle LBV GmbH,Macroeconomy,2,2,5000.0
53947,Hermann Färber,CDU/CSU,,Bundestag 2021 - 2025,1680549598,2023,2024-07-18,Gesellschafter und Geschäftsführer,29647,Hermann Färber GbR,Agriculture,1,,500.0
53901,Marlon Bröhr,CDU/CSU,,Bundestag 2021 - 2025,1680549376,2023,2025-06-16,Präsident,29230,DRK-Kreisverband Rhein-Hunsrück e.V.,Culture,,,
53901,Marlon Bröhr,CDU/CSU,,Bundestag 2021 - 2025,1680549231,2023,2025-06-16,Vorsitzender des Aufsichtsrates,29228,HunsrückSonne Kastellaun eG,Energy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680549101,2023,2023-04-03,Beteiligung (bis 31.12.2021),29231,Kanzlei Breilmann,Law and Order,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548960,2023,2023-04-03,"Stellv. Vorsitzender des Kuratoriums, ehrenamtlich",29230,"Sparkassenstiftung Castrop-Rauxel für Kultur, Wissenschaft und Umwelt",Macroeconomy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548873,2023,2023-04-03,"Mitglied des Vorstandes, ehrenamtlich",29230,Rotary Club Castrop-Rauxel,Culture,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548665,2023,2023-04-03,"Mitglied des Stiftungsrates, ehrenamtlich",29230,Bürgerstiftung AGORA für die Region Ruhrgebiet,Culture,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548627,2023,2023-04-03,Mitglied des Integrationsrates (bis 14.09.2022),29229,Stadt Castrop-Rauxel,Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548613,2023,2023-04-03,Mitglied der Lenkungsgruppe Konzessionsverträge,29229,Stadt Castrop-Rauxel,Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548600,2023,2023-04-03,2. Stellv. Vorsitzender des Haupt- und Finanzausschusses,29229,Stadt Castrop-Rauxel,Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548587,2023,2023-04-03,Mitglied des Rechnungsprüfungsausschusses,29229,Stadt Castrop-Rauxel,Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548568,2023,2023-04-03,Fraktionsvorsitzender,29229,Stadt Castrop-Rauxel,Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548521,2023,2024-07-18,Mitglied des Stadtrates,29229,Stadt Castrop-Rauxel,Government Operations,1,1,1820.0
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548410,2023,2024-07-18,Mitglied des Stadtrates,29229,Stadt Castrop-Rauxel,Government Operations,1,1,1668.8
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548239,2023,2023-04-03,Mitglied der Verbandsversammlung,29229,"Sparkassenzweckverband des Kreises Recklinghausen und der Städte Castrop-Rauxel, Datteln, Dorsten, Herten, Marl, Oer-Erkenschwick, Recklinghausen und Waltrop",Macroeconomy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548207,2023,2023-10-24,Stellv. Mitglied des Risikoausschusses (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548169,2023,2023-10-24,Stellv. Mitglied des Bilanzprüfungsausschusses (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548153,2023,2023-10-24,Stellv. Mitglied des Hauptausschusses (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548124,2023,2024-07-18,Mitglied des Verwaltungsrates (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,,1,1260.0
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548100,2023,2024-07-18,Mitglied des Verwaltungsrates (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,,,420.0
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680548020,2023,2024-07-18,Mitglied des Verwaltungsrates (bis 30.06.2023),29229,Sparkasse Vest Recklinghausen,Macroeconomy,2,1,2500.0
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680547967,2023,2023-04-03,Mitglied in den Jurys „Aktiv für Demokratie und Toleranz“ und „Botschafter/-innen für Demokratie und Toleranz“ (ab 17.10.2022),29229,Bundeszentrale für politische Bildung (bpb),Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680547879,2023,2023-04-03,Mitglied des Kuratoriums (ab 05.04.2022),29229,Bundeszentrale für politische Bildung (bpb),Government Operations,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680547785,2023,2023-04-03,Mitglied des Beirates (14.02.bis Oktober 2022),29229,Bündnis für Demokratie und Toleranz - gegen Extremismus und Gewalt (BfDT),Culture,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680547723,2023,2023-04-03,Rechtsanwalt - Mandanten 20. WP,29647,Kanzlei Breilmann,Law and Order,,,
53998,Michael Breilmann,CDU/CSU,,Bundestag 2021 - 2025,1680547582,2023,2023-04-03,Rechtsanwalt (bis 31.12.2021),29647,Kanzlei Breilmann,Law and Order,,,
54077,Marc Biadacz,CDU/CSU,,Bundestag 2021 - 2025,1680547417,2023,2024-07-18,Aufhebungsvertrag des unbefristeten Arbeitsverhältnisses,29233,Bonial International GmbH,Macroeconomy,,3,7500.0
54077,Marc Biadacz,CDU/CSU,,Bundestag 2021 - 2025,1680547124,2023,2025-06-25,"Beisitzer im Vorstand, ehrenamtlich",29230,"Volksbund Deutsche Kriegsgräberfürsorge e.V., Bezirksverband Nordwürttemberg",Culture,,,
54077,Marc Biadacz,CDU/CSU,,Bundestag 2021 - 2025,1680547086,2023,2025-06-25,"Mitglied des Beirates 5G-PreCISe, ehrenamtlich",29229,Landkreis Böblingen,Government Operations,,,
54077,Marc Biadacz,CDU/CSU,,Bundestag 2021 - 2025,1680547004,2023,2025-06-25,"Mitglied des Aufsichtsrates, von Amts wegen",29228,Zentrum für Digitalisierung Landkreis Böblingen - ZD.BB GmbH,Technology and Media,,,
54077,Marc Biadacz,CDU/CSU,,Bundestag 2021 - 2025,1680546862,2023,2025-06-25,Lehrbeauftragter,29647,Universität Stuttgart,Education,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680534033,2023,2023-04-03,Mitglied des Senats (ab 17.02.2022),29230,Hermann von Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V. (HGF),Technology and Media,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533921,2023,2023-04-03,Mitglied des Vorstandsrates,29230,Deutsche Physikalische Gesellschaft e.V.,Technology and Media,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533847,2023,2023-04-03,Stellv. Vorsitzender des Vorstandes (ab 23.06.2022),29230,Deutsch-Taiwanische Gesellschaft e.V.,International Affairs,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533762,2023,2023-04-03,Mitglied des Senats (ab 01.05.2022),29230,Arbeitsgemeinschaft industrieller Forschungsvereinigungen „Otto von Guericke“ e.V. (AiF),Technology and Media,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533730,2023,2024-07-18,Ortsteilbürgermeister (bis 31.05.2024),29229,Stadt Jena,Government Operations,1,,870.0
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533670,2023,2024-07-18,Ortsteilbürgermeister (bis 31.05.2024),29229,Stadt Jena,Government Operations,1,,509.0
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533516,2023,2023-04-03,Mitglied des Aufsichtsrates,29228,Wirtschaftsförderungsgesellschaft Jena mbH,Macroeconomy,,,
53893,Holger Becker,SPD,,Bundestag 2021 - 2025,1680533402,2023,2024-07-18,Wissenschaftlicher Leiter,29647,microfluidic ChipShop GmbH,Macroeconomy,1,1,2113.01
53567,Elisabeth Kaiser,SPD,,Bundestag 2021 - 2025,1680530764,2023,2023-04-03,Schatzmeisterin (ab 15.12.2022),29230,Verein zur Förderung der Parlamentarischen Linken in der SPD-Bundestagsfraktion e.V.,Government Operations,,,
53567,Elisabeth Kaiser,SPD,,Bundestag 2021 - 2025,1680530710,2023,2023-04-03,Zweite Vorsitzende des Vorstandes (ab 15.12.2022),29230,Verein zur Förderung der Parlamentarischen Linken in der SPD-Bundestagsfraktion e.V.,Government Operations,,,
53837,Wiebke Esdar,SPD,,Bundestag 2021 - 2025,1680529962,2023,2024-07-18,Vorsitzende des Aufsichtsrates,29228,Stadtwerke Bielefeld GmbH,Macroeconomy,,3,7710.0
53804,Carsten Brodesser,CDU/CSU,,Bundestag 2021 - 2025,1680527850,2023,2024-07-18,Vertrauensmann bei der LBS Landesbausparkasse NordWest (ehm. LBS Westdeutsche Landesbausparkasse),29647,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),Macroeconomy,,2,6761.84
53705,Jens Brandenburg,FDP,,Bundestag 2021 - 2025,1680527596,2023,2023-11-03,"Mitglied des Kuratoriums, ehrenamtlich, von Amts wegen (ab 09.03.2023), ruhend ab 04.05.2023",29229,Deutsches Museum,Education,,,
53530,Frank Müller-Rosentritt,FDP,,Bundestag 2021 - 2025,1680403694,2023,2023-04-02,Beteiligung,29231,Kamenica Management u. Service GmbH,Housing,,,
53451,Anja Troff-Schaffarzyk,SPD,,Bundestag 2021 - 2025,1680402753,2023,2023-04-02,Mitglied des Aufsichtsrates,29230,Wachstumsregion Ems-Achse e.V.,Macroeconomy,,,
53594,Carsten Träger,SPD,,Bundestag 2021 - 2025,1680402572,2023,2024-07-18,Mitglied des Kuratoriums,29230,Deutsche Bundesstiftung Umwelt (DBU),Culture,1,1,1040.0
53556,Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1680106482,2023,2023-03-29,"Mitglied des Beirates, ehrenamtlich",29229,GHP - German Healthcare Partnership,Healthcare,,,
53556,Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1680106392,2023,2023-03-29,"Beisitzerin des Präsidiums, ehrenamtlich",29230,Gesellschaft für Recht und Politik im Gesundheitswesen e.V. (GRPG),Healthcare,,,
53556,Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1680105981,2023,2023-03-29,"Mitglied des Beirates, ehrenamtlich",29230,Förderverein Gedenkstätte Hadamar,Culture,,,
57091,Daniel Rinkert,SPD,30.09.2022,Bundestag 2021 - 2025,1680104817,2023,2024-07-18,Mitglied des Stadtrates,29229,Stadt Grevenbroich,Government Operations,,,525.0
53816,Martin Plum,CDU/CSU,,Bundestag 2021 - 2025,1680103918,2023,2025-06-20,"Sachkundiger Bürger, ehrenamtlich",29229,Kreis Viersen,Government Operations,,,
53758,Andreas Philippi,SPD,,Bundestag 2021 - 2025,1680103769,2023,2023-03-29,Mitglied des Kreisausschusses (ab Oktober 2021),29229,Landkreis Göttingen,Government Operations,,,
53443,Mathias Middelberg,CDU/CSU,,Bundestag 2021 - 2025,1680103008,2023,2024-07-18,Mitglied des Kuratoriums (bis 11.06.2024),29230,Deutsche Bundesstiftung Umwelt (DBU),Environment,1,1,1040.0
53452,Anke Hennig,SPD,,Bundestag 2021 - 2025,1680101328,2023,2023-03-29,Mitglied des Ortsrates in Achmer,29229,Stadt Bramsche,Government Operations,,,
53965,Maria-Lena Weiss,CDU/CSU,,Bundestag 2021 - 2025,1680100539,2023,2023-03-29,Mitglied des Gemeinderates,29229,Stadt Mühlheim,Government Operations,,,
53965,Maria-Lena Weiss,CDU/CSU,,Bundestag 2021 - 2025,1680100436,2023,2023-03-29,Mitglied des Kreistages (bis 17.02.2022),29229,Landkreis Tuttlingen,Government Operations,,,
53965,Maria-Lena Weiss,CDU/CSU,,Bundestag 2021 - 2025,1680100334,2023,2023-03-29,Mitglied der Verbandsversammlung,29229,Gemeindeverwaltungsverband Donau-Heuberg,Government Operations,,,
53965,Maria-Lena Weiss,CDU/CSU,,Bundestag 2021 - 2025,1680100090,2023,2024-05-02,Rechtsanwältin - Berufsbetreuung Nr. 1 (bis Februar 2024) ,29647,Landesoberkasse Baden-Württemberg,Law and Order,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099858,2023,2024-07-03,"Mitglied des Beirates, ehrenamtlich (15.02.2022 bis 20.03.2024)",29230,Versicherungsombudsmann e.V.,Macroeconomy,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099821,2023,2023-03-29,"Stellv. Mitglied des Beirates Energie, ehrenamtlich (ab März 2022)",29230,Verbraucherzentrale Bundesverband e.V. (vzbv),Domestic Governance,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099759,2023,2023-03-29,Stellv. Mitglied des Beirates Digitales (ab Januar 2022),29230,Verbraucherzentrale Bundesverband e.V. (vzbv),Domestic Governance,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099685,2023,2023-03-29,"Mitglied des Verwaltungs-, Kultur- und Sozialausschusses",29229,Stadt Leinfelden-Echterdingen,Government Operations,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099602,2023,2023-03-29,Mitglied des Kultur- und Schulausschusses,29229,Landkreis Esslingen,Government Operations,,,
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099479,2023,2024-07-18,Rechtsanwältin - Land Baden-Württemberg,29647,Rechtsanwältin und Insolvenzverwalterin,Law and Order,,9,238970.34
53699,Judith Skudelny,FDP,,Bundestag 2021 - 2025,1680099456,2023,2024-07-18,Rechtsanwältin - Land Baden-Württemberg,29647,Rechtsanwältin und Insolvenzverwalterin,Law and Order,,5,38490.42
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680099176,2023,2023-06-16,Stellv. Mitglied des Beirates Finanzen (ab 23.03.2022),29230,Verbraucherzentrale Bundesverband e.V. (vzbv),Domestic Governance,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680099084,2023,2023-03-29,"Mitglied des Stiftungsrates, ehrenamtlich",29230,Stiftung Leben leben,Culture,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098994,2023,2023-03-29,"Mitglied des Vorstandes, ehrenamtlich",29230,Lebenshilfe für geistig und körperlich Behinderte - Kreisvereinigung Uelzen e.V.,Culture,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098940,2023,2023-03-29,Mitglied des Parlamentarischen Beirates (ab 27.04.2022),29230,Bundesverband Deutscher Vermögensberater e.V. (BDV),Macroeconomy,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098831,2023,2023-06-16,Mitglied des Samtgemeinderates Weste,29229,Samtgemeinde Bevensen-Ebstorf,Government Operations,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098780,2023,2024-09-11,Stellv. Mitglied des Haushaltskontroll- und Prüfungsausschusses des Verwaltungsrates (ab 08.04.2022),29229,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),Government Operations,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098691,2023,2023-03-29,"Mitglied des Aufsichtsrates, ehrenamtlich",29228, Leben leben Arbeit & Produktion gemeinnützige GmbH,Macroeconomy,,,
53456,Anja Schulz,FDP,,Bundestag 2021 - 2025,1680098589,2023,2024-07-18,"Finanzberaterin - Swiss Life Select Deutschland GmbH, Hannover",29647,Finanzberaterin - selbständig,Macroeconomy,,3,13144.6
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098466,2023,2024-09-02,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.05.2022)",29230,Verband der privaten Hochschulen e.V.,Education,,,
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098426,2023,2024-09-02,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.01.2022)",29230,Deutsches Studierendenwerk e.V.,Education,,,
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098374,2023,2024-09-02,"Mitglied des Kuratoriums, ehrenamtlich (ab 20.07.2022)",29230,Bundesstiftung Magnus Hirschfeld,Culture,,,
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098322,2023,2024-09-02,"Mitglied des Beirates, ehrenamtlich (25.04.2022 bis 15.02.2023)",29229,Schlichtungsstelle der Rechtsanwaltschaft,Law and Order,,,
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098220,2023,2024-07-18,Referendarin (bis 14.12.2022),29647,Oberlandesgericht Celle,Law and Order,1,1,1100.33
53403,Ria Schröder,FDP,,Bundestag 2021 - 2025,1680098102,2023,2023-03-29,Anwaltsstation (bis Februar 2022),29647,Bauschke Braeuer Partnerschaft von Rechtsanwälten mbB,Law and Order,,,
53920,Peter Ramsauer,CDU/CSU,,Bundestag 2021 - 2025,1680097810,2023,2024-07-18,Präsident (bis 03.06.2024),29230,Ghorfa - Arab-German Chamber of Commerce and Industry e.V.,Macroeconomy,1,2,3750.0
53920,Peter Ramsauer,CDU/CSU,,Bundestag 2021 - 2025,1680097694,2023,2024-07-18,Mitglied des Beirates,29230,DUK Versorgungswerk e.V.,Macroeconomy,,3,7941.18
53920,Peter Ramsauer,CDU/CSU,,Bundestag 2021 - 2025,1680097591,2023,2024-07-18,Mitglied des Beirates,29228,Odewald KMU II Gesellschaft für Beteiligungen mbH,Macroeconomy,,1,2250.0
53920,Peter Ramsauer,CDU/CSU,,Bundestag 2021 - 2025,1680097539,2023,2024-07-18,Vorsitzender des Aufsichtsrates,29228,Max Streicher GmbH & Co. KG aA,Macroeconomy,,5,36000.0
53920,Peter Ramsauer,CDU/CSU,,Bundestag 2021 - 2025,1680097501,2023,2024-07-18,Mitglied des Expertenrates,29228,KEKST CNC - Communications & Network Consulting AG,Macroeconomy,,3,9000.0
